,ID,Adult,Not Adult,NotInCollection,InCollection,English /Non English,ExYear,ExMonth,ExDay,Canceled,In Production,Planned,Post Production,Released,Rumored,Unknown
15464,38708,1,0,1,0,1,2011,8,9,0,0,0,0,1,0,0
15465,38711,1,0,1,0,0,2004,11,17,0,0,0,0,1,0,0
15466,38712,1,0,1,0,0,1991,1,3,0,0,0,0,1,0,0
15467,38714,1,0,1,0,1,2011,1,1,0,0,0,0,1,0,0
15468,38715,1,0,1,0,0,2015,12,3,0,0,0,0,1,0,0
15469,38718,1,0,1,0,0,2014,9,20,0,0,0,0,1,0,0
15470,38722,1,0,1,0,0,1973,7,31,0,0,0,0,1,0,0
15471,38723,1,0,1,0,0,1969,4,12,0,0,0,0,1,0,0
15472,38732,1,0,1,0,0,1957,10,18,0,0,0,0,1,0,0
15473,38735,1,0,1,0,0,1963,4,22,0,0,0,0,1,0,0
15474,38739,1,0,1,0,0,1963,10,25,0,0,0,0,1,0,0
15475,38740,1,0,1,0,1,2016,4,3,0,0,0,0,1,0,0
15476,38745,1,0,1,0,1,1959,11,12,0,0,0,0,1,0,0
15477,38749,1,0,1,0,1,2008,10,29,0,0,0,0,1,0,0
15478,38750,1,0,1,0,1,2008,10,2,0,0,0,0,1,0,0
15479,38753,1,0,1,0,1,2013,1,26,0,0,0,0,1,0,0
15480,38755,1,0,1,0,0,2002,8,30,0,0,0,0,1,0,0
15481,38757,1,0,1,0,1,2005,9,30,0,0,0,0,1,0,0
15482,38759,1,0,1,0,0,2015,9,17,0,0,0,0,1,0,0
15483,38760,1,0,1,0,0,2006,10,20,0,0,0,0,1,0,0
15484,38767,1,0,1,0,0,1971,3,5,0,0,0,0,1,0,0
15485,38768,1,0,1,0,1,2015,9,26,0,0,0,0,1,0,0
15486,38771,1,0,1,0,1,2007,12,18,0,0,0,0,1,0,0
15487,38776,1,0,1,0,1,2015,6,23,0,0,0,0,1,0,0
15488,38780,1,0,1,0,0,1968,1,1,0,0,0,0,1,0,0
15489,38781,1,0,1,0,0,1995,3,15,0,0,0,0,1,0,0
15490,38794,1,0,1,0,1,2006,6,10,0,0,0,0,1,0,0
15491,38795,1,0,1,0,0,2009,7,5,0,0,0,0,1,0,0
15492,38799,1,0,1,0,1,2016,2,7,0,0,0,0,1,0,0
15493,38805,1,0,1,0,0,1955,7,18,0,0,0,0,1,0,0
15494,38808,1,0,1,0,1,2009,9,30,0,0,0,0,1,0,0
15495,38813,1,0,1,0,1,2016,3,18,0,0,0,0,1,0,0
15496,38815,1,0,1,0,1,2015,5,6,0,0,0,0,1,0,0
15497,38817,1,0,0,1,0,2010,9,9,0,0,0,0,1,0,0
15498,38818,1,0,0,1,0,2012,2,11,0,0,0,0,1,0,0
15499,38822,1,0,1,0,1,1994,11,8,0,0,0,0,1,0,0
15500,38825,1,0,1,0,0,2001,11,4,0,0,0,0,1,0,0
15501,38826,1,0,1,0,0,2013,10,16,0,0,0,0,1,0,0
15502,38831,1,0,1,0,0,2004,9,24,0,0,0,0,1,0,0
15503,38832,1,0,1,0,0,1900,1,0,0,0,0,0,1,0,0
15504,38833,1,0,1,0,1,1967,1,12,0,0,0,0,1,0,0
15505,38839,1,0,1,0,1,1976,2,1,0,0,0,0,1,0,0
15506,38841,1,0,1,0,1,2015,4,12,0,0,0,0,1,0,0
15507,38842,1,0,1,0,0,2012,9,29,0,0,0,0,1,0,0
15508,38845,1,0,0,1,1,1949,9,25,0,0,0,0,1,0,0
15509,38848,1,0,1,0,0,2010,1,1,0,0,0,0,1,0,0
15510,38850,1,0,1,0,0,2014,3,21,0,0,0,0,1,0,0
15511,38851,1,0,1,0,0,1966,8,26,0,0,0,0,0,0,1
15512,38852,1,0,1,0,0,2013,12,12,0,0,0,0,1,0,0
15513,38857,1,0,1,0,1,1953,7,15,0,0,0,0,1,0,0
15514,38858,1,0,1,0,1,1994,1,1,0,0,0,0,1,0,0
15515,38862,1,0,1,0,0,1961,1,1,0,0,0,0,1,0,0
15516,38863,1,0,0,1,0,1964,3,14,0,0,0,0,1,0,0
15517,38864,1,0,1,0,1,2015,6,13,0,0,0,0,1,0,0
15518,38865,1,0,1,0,0,2006,1,26,0,0,0,0,1,0,0
15519,38867,1,0,1,0,1,2015,11,9,0,0,0,0,1,0,0
15520,38868,1,0,1,0,1,2014,10,18,0,0,0,0,1,0,0
15521,38869,1,0,1,0,1,2014,3,10,0,0,0,0,1,0,0
15522,38871,1,0,1,0,1,2010,9,10,0,0,0,0,1,0,0
15523,38874,1,0,1,0,1,2016,6,2,0,0,0,0,1,0,0
15524,38876,1,0,1,0,1,2015,2,24,0,0,0,0,1,0,0
15525,38879,1,0,1,0,0,1967,6,6,0,0,0,0,1,0,0
15526,38883,1,0,1,0,1,2016,1,29,0,0,1,0,0,0,0
15527,38884,1,0,1,0,0,1984,1,1,0,0,0,0,1,0,0
15528,38886,1,0,1,0,1,2016,4,16,0,0,0,0,1,0,0
15529,38887,1,0,1,0,1,2007,6,19,0,0,0,0,1,0,0
15530,38889,1,0,1,0,1,2016,4,22,0,0,0,0,1,0,0
15531,38890,1,0,1,0,0,2016,4,15,0,0,0,0,1,0,0
15532,38896,1,0,1,0,0,2011,8,12,0,0,0,0,1,0,0
15533,38897,1,0,1,0,1,2008,8,8,0,0,0,0,1,0,0
15534,38901,1,0,0,1,0,2004,1,28,0,0,0,0,1,0,0
15535,38903,1,0,1,0,1,2016,1,7,0,0,0,0,1,0,0
15536,38906,1,0,1,0,0,2014,7,3,0,0,0,0,1,0,0
15537,38914,1,0,1,0,0,2014,8,11,0,0,0,0,1,0,0
15538,38915,1,0,1,0,1,2005,6,18,0,0,0,0,1,0,0
15539,38916,1,0,1,0,0,2015,1,25,0,0,0,0,1,0,0
15540,38917,1,0,1,0,0,1958,4,4,0,0,0,0,1,0,0
15541,38918,1,0,1,0,0,1987,3,18,0,0,0,0,1,0,0
15542,38919,1,0,1,0,0,1951,2,2,0,0,0,0,1,0,0
15543,38920,1,0,1,0,0,2006,8,9,0,0,0,0,1,0,0
15544,38924,1,0,1,0,1,2012,1,4,0,0,0,0,1,0,0
15545,38931,1,0,1,0,0,2014,5,16,0,0,0,0,1,0,0
15546,38934,1,0,1,0,1,2014,9,27,0,0,0,0,1,0,0
15547,38936,1,0,1,0,1,2016,4,16,0,0,0,0,1,0,0
15548,38939,1,0,1,0,1,2014,9,20,0,0,0,0,1,0,0
15549,38942,1,0,1,0,1,1982,9,30,0,0,0,0,1,0,0
15550,38943,1,0,1,0,1,2005,8,17,0,0,0,0,1,0,0
15551,38947,1,0,0,1,1,2016,2,6,0,0,0,0,1,0,0
15552,38948,1,0,1,0,1,2016,4,15,0,0,0,0,1,0,0
15553,38951,1,0,0,1,0,1976,1,10,0,0,0,0,1,0,0
15554,38952,1,0,1,0,0,1961,7,9,0,0,0,0,1,0,0
15555,38954,1,0,1,0,0,1983,4,3,0,0,0,0,1,0,0
15556,38962,1,0,1,0,0,2015,4,17,0,0,0,0,1,0,0
15557,38964,1,0,1,0,1,1988,5,14,0,0,0,0,1,0,0
15558,38968,1,0,1,0,1,1998,8,11,0,0,0,0,1,0,0
15559,38970,1,0,1,0,0,2015,9,30,0,0,0,0,1,0,0
15560,38971,1,0,1,0,0,2016,3,2,0,0,0,0,1,0,0
15561,38972,1,0,1,0,1,2013,1,5,0,0,0,0,1,0,0
15562,38975,1,0,1,0,1,1928,6,2,0,0,0,0,1,0,0
15563,38979,1,0,1,0,1,2000,1,30,0,0,0,0,1,0,0
15564,38982,1,0,0,1,0,2012,5,10,0,0,0,0,1,0,0
15565,38986,1,0,1,0,1,2009,12,18,0,0,0,0,1,0,0
15566,38987,1,0,1,0,1,2015,9,2,0,0,0,0,1,0,0
15567,38988,1,0,1,0,0,2013,11,2,0,0,0,0,1,0,0
15568,38990,1,0,1,0,1,2005,5,3,0,0,0,0,1,0,0
15569,39001,1,0,1,0,1,2016,10,6,0,0,0,0,1,0,0
15570,39004,1,0,1,0,1,2016,2,27,0,0,0,0,1,0,0
15571,39005,1,0,1,0,1,1998,8,28,0,0,0,0,1,0,0
15572,39007,1,0,1,0,0,2015,4,6,0,0,0,0,1,0,0
15573,39010,1,0,1,0,1,2016,5,4,0,0,0,0,1,0,0
15574,39013,1,0,1,0,1,1958,4,27,0,0,0,0,1,0,0
15575,39014,1,0,1,0,1,1971,2,28,0,0,0,0,1,0,0
15576,39016,1,0,1,0,1,2016,7,21,0,0,0,0,1,0,0
15577,39019,1,0,1,0,1,1912,1,1,0,0,0,0,1,0,0
15578,39021,1,0,0,1,0,2015,7,12,0,0,0,0,1,0,0
15579,39024,1,0,1,0,1,2000,1,6,0,0,0,0,1,0,0
15580,39027,1,0,1,0,1,2016,5,20,0,0,0,0,1,0,0
15581,39028,1,0,1,0,1,1942,1,8,0,0,0,0,1,0,0
15582,39029,1,0,1,0,1,2016,7,31,0,0,0,0,1,0,0
15583,39030,1,0,1,0,0,2007,11,23,0,0,0,0,1,0,0
15584,39031,1,0,1,0,1,1999,10,19,0,0,0,0,1,0,0
15585,39032,1,0,1,0,0,2009,9,30,0,0,0,0,1,0,0
15586,39033,1,0,1,0,1,2009,3,9,0,0,0,0,1,0,0
15587,39039,1,0,1,0,0,2015,2,9,0,0,0,0,1,0,0
15588,39041,1,0,1,0,0,2007,10,19,0,0,0,0,1,0,0
15589,39043,1,0,1,0,0,2015,10,22,0,0,0,0,1,0,0
15590,39045,1,0,1,0,1,2016,6,20,0,0,0,0,1,0,0
15591,39046,1,0,1,0,0,1984,10,26,0,0,0,0,1,0,0
15592,39053,1,0,1,0,1,2014,10,7,0,0,0,0,1,0,0
15593,39057,1,0,1,0,1,2006,1,1,0,0,0,0,1,0,0
15594,39058,1,0,1,0,1,2014,9,3,0,0,0,0,1,0,0
15595,39061,1,0,1,0,1,1934,8,31,0,0,0,0,1,0,0
15596,39065,1,0,1,0,1,1970,1,5,0,0,0,0,1,0,0
15597,39067,1,0,1,0,1,2015,3,15,0,0,0,0,1,0,0
15598,39073,1,0,1,0,0,2015,11,19,0,0,0,0,1,0,0
15599,39074,1,0,1,0,1,1995,5,2,0,0,0,0,1,0,0
15600,39076,1,0,1,0,1,2014,9,19,0,0,0,0,1,0,0
15601,39080,1,0,1,0,0,2016,5,21,0,0,0,0,1,0,0
15602,39081,1,0,1,0,1,1992,6,24,0,0,0,0,1,0,0
15603,39083,1,0,1,0,0,1985,2,27,0,0,0,0,1,0,0
15604,39085,1,0,1,0,1,1933,1,6,0,0,0,0,1,0,0
15605,39086,1,0,1,0,1,2006,10,12,0,0,0,0,1,0,0
15606,39087,1,0,1,0,1,2009,12,14,0,0,0,0,1,0,0
15607,39088,1,0,1,0,0,2016,5,20,0,0,0,0,1,0,0
15608,39089,1,0,1,0,1,2015,11,30,0,0,0,0,1,0,0
15609,39090,1,0,1,0,1,2016,7,28,0,0,0,0,1,0,0
15610,39093,1,0,1,0,1,2016,3,13,0,0,0,0,1,0,0
15611,39098,1,0,0,1,1,2016,5,13,0,0,0,0,1,0,0
15612,39099,1,0,1,0,1,1982,12,4,0,0,0,0,1,0,0
15613,39101,1,0,1,0,0,1981,1,1,0,0,0,0,1,0,0
15614,39103,1,0,1,0,0,2014,12,13,0,0,0,0,1,0,0
15615,39108,1,0,1,0,1,1948,10,22,0,0,0,0,1,0,0
15616,39109,1,0,1,0,1,2016,4,15,0,0,0,0,1,0,0
15617,39115,1,0,1,0,1,1970,8,24,0,0,0,0,1,0,0
15618,39117,1,0,1,0,1,2015,2,14,0,0,0,0,1,0,0
15619,39120,1,0,1,0,0,2016,5,8,0,0,0,0,1,0,0
15620,39128,1,0,1,0,1,1933,7,22,0,0,0,0,1,0,0
15621,39130,1,0,0,1,1,1968,4,14,0,0,0,0,1,0,0
15622,39131,1,0,1,0,1,2012,11,3,0,0,0,0,1,0,0
15623,39134,1,0,0,1,0,2014,4,4,0,0,0,0,1,0,0
15624,39135,1,0,1,0,0,2015,9,12,0,0,0,0,1,0,0
15625,39136,1,0,1,0,1,2015,6,10,0,0,0,0,1,0,0
15626,39137,1,0,1,0,1,1991,1,1,0,0,0,0,1,0,0
15627,39138,1,0,1,0,0,2010,10,2,0,0,0,0,1,0,0
15628,39140,1,0,1,0,1,2012,10,20,0,0,0,0,1,0,0
15629,39142,1,0,1,0,0,1992,1,12,0,0,0,0,1,0,0
15630,39143,1,0,1,0,0,2014,12,7,0,0,0,0,1,0,0
15631,39146,1,0,1,0,1,2014,7,27,0,0,0,0,1,0,0
15632,39147,1,0,1,0,0,1975,1,21,0,0,0,0,1,0,0
15633,39148,1,0,1,0,1,1931,12,17,0,0,0,0,1,0,0
15634,39149,1,0,1,0,1,2015,6,11,0,0,0,0,1,0,0
15635,39152,1,0,1,0,0,1994,6,6,0,0,0,0,1,0,0
15636,39153,1,0,1,0,0,2016,12,16,0,0,0,0,1,0,0
15637,39159,1,0,1,0,1,1999,1,1,0,0,0,0,1,0,0
15638,39164,1,0,0,1,1,2008,7,27,0,0,0,0,1,0,0
15639,39169,1,0,1,0,0,2016,4,28,0,0,0,0,1,0,0
15640,39172,1,0,1,0,0,1995,3,18,0,0,0,0,1,0,0
15641,39175,1,0,1,0,0,2016,2,12,0,0,0,0,1,0,0
15642,39178,1,0,1,0,1,2013,9,3,0,0,0,0,1,0,0
15643,39179,1,0,1,0,0,1937,10,17,0,0,0,0,1,0,0
15644,39180,1,0,1,0,1,2015,2,28,0,0,0,0,1,0,0
15645,39181,1,0,1,0,1,1993,2,23,0,0,0,0,1,0,0
15646,39182,1,0,1,0,0,2014,3,10,0,0,0,0,1,0,0
15647,39183,1,0,1,0,0,2011,12,22,0,0,0,0,1,0,0
15648,39184,1,0,1,0,1,2016,9,16,0,0,0,0,1,0,0
15649,39185,1,0,0,1,1,1995,1,1,0,0,0,0,1,0,0
15650,39188,1,0,1,0,0,2016,1,29,0,0,0,0,1,0,0
15651,39190,1,0,1,0,1,2017,1,13,0,0,0,0,1,0,0
15652,39191,1,0,1,0,0,2009,11,3,0,0,0,0,1,0,0
15653,39192,1,0,1,0,0,2016,10,14,0,0,0,0,1,0,0
15654,39193,1,0,1,0,1,1962,1,2,0,0,0,0,1,0,0
15655,39195,1,0,0,1,1,2017,1,13,0,0,0,0,1,0,0
15656,39199,1,0,1,0,0,1977,1,1,0,0,0,0,1,0,0
15657,39208,1,0,1,0,0,2016,5,18,0,0,0,0,1,0,0
15658,39209,1,0,1,0,1,2015,2,27,0,0,0,0,1,0,0
15659,39210,1,0,1,0,1,2015,11,7,0,0,0,0,1,0,0
15660,39213,1,0,1,0,1,2013,11,18,0,0,0,0,1,0,0
15661,39216,1,0,1,0,1,2015,9,18,0,0,0,0,1,0,0
15662,39219,1,0,1,0,0,2007,9,23,0,0,0,0,1,0,0
15663,39220,1,0,1,0,1,2016,10,15,0,0,0,0,1,0,0
15664,39223,1,0,0,1,0,1976,9,22,0,0,0,0,1,0,0
15665,39227,1,0,1,0,0,1962,9,27,0,0,0,0,1,0,0
15666,39228,1,0,1,0,1,2008,7,2,0,0,0,0,1,0,0
15667,39229,1,0,1,0,0,2008,7,11,0,0,0,0,1,0,0
15668,39234,1,0,1,0,1,2016,5,20,0,0,0,0,1,0,0
15669,39237,1,0,1,0,0,2008,5,9,0,0,0,0,1,0,0
15670,39238,1,0,1,0,1,2017,3,2,0,0,0,0,1,0,0
15671,39244,1,0,1,0,1,2016,5,30,0,0,0,0,1,0,0
15672,39246,1,0,1,0,0,2007,9,8,0,0,0,0,1,0,0
15673,39247,1,0,1,0,1,2017,10,20,0,0,0,1,0,0,0
15674,39248,1,0,1,0,0,1978,1,12,0,0,0,0,1,0,0
15675,39249,1,0,1,0,0,2001,8,30,0,0,0,0,1,0,0
15676,39250,1,0,1,0,1,2008,3,24,0,0,0,0,1,0,0
15677,39252,1,0,1,0,1,1935,2,23,0,0,0,0,1,0,0
15678,39253,1,0,1,0,1,2016,9,14,0,0,0,1,0,0,0
15679,39256,1,0,1,0,1,1935,9,2,0,0,0,0,1,0,0
15680,39257,1,0,0,1,1,2015,4,11,0,0,0,0,1,0,0
15681,39260,1,0,1,0,1,2016,1,25,0,0,0,0,1,0,0
15682,39263,1,0,1,0,0,2015,4,12,0,0,0,0,1,0,0
15683,39267,1,0,0,1,1,2013,1,2,0,0,0,0,1,0,0
15684,39268,1,0,1,0,1,2014,10,24,0,0,0,0,1,0,0
15685,39269,1,0,1,0,1,2011,9,10,0,0,0,0,1,0,0
15686,39270,1,0,1,0,1,2006,1,25,0,0,0,0,1,0,0
15687,39271,1,0,1,0,0,2015,4,30,0,0,0,0,1,0,0
15688,39272,1,0,1,0,0,2011,1,12,0,0,0,0,1,0,0
15689,39273,1,0,1,0,0,2014,1,15,0,0,0,0,1,0,0
15690,39274,1,0,1,0,0,2011,8,9,0,0,0,0,1,0,0
15691,39277,1,0,1,0,1,1992,11,27,0,0,0,0,1,0,0
15692,39278,1,0,1,0,1,2005,2,19,0,0,0,0,1,0,0
15693,39279,1,0,1,0,0,2015,10,8,0,0,0,0,1,0,0
15694,39280,1,0,1,0,1,2005,1,1,0,0,0,0,1,0,0
15695,39281,1,0,1,0,1,2005,12,17,0,0,0,0,1,0,0
15696,39285,1,0,1,0,1,2008,6,9,0,0,0,0,1,0,0
15697,39286,1,0,1,0,0,1977,9,15,0,0,0,0,1,0,0
15698,39289,1,0,1,0,0,1996,6,15,0,0,0,0,1,0,0
15699,39292,1,0,1,0,1,2005,6,6,0,0,0,0,1,0,0
15700,39293,1,0,1,0,0,2011,10,13,0,0,0,0,1,0,0
15701,39302,1,0,0,1,1,1993,5,5,0,0,0,0,1,0,0
15702,39305,1,0,1,0,1,2016,6,24,0,0,0,0,1,0,0
15703,39308,1,0,1,0,0,2008,3,7,0,0,0,0,1,0,0
15704,39310,1,0,1,0,1,2006,6,6,0,0,0,0,1,0,0
15705,39312,1,0,1,0,1,1985,10,21,0,0,0,0,1,0,0
15706,39313,1,0,1,0,0,2016,8,6,0,0,0,0,1,0,0
15707,39316,1,0,1,0,0,1982,1,11,0,0,0,0,1,0,0
15708,39317,1,0,1,0,1,1974,6,6,0,0,0,0,1,0,0
15709,39321,1,0,1,0,0,2017,5,27,0,0,0,0,1,0,0
15710,39322,1,0,1,0,0,2015,8,1,0,0,0,0,1,0,0
15711,39324,1,0,1,0,0,1907,1,1,0,0,0,0,1,0,0
15712,39325,1,0,1,0,1,1974,1,6,0,0,0,0,1,0,0
15713,39327,1,0,1,0,1,2016,10,6,0,0,0,0,1,0,0
15714,39329,1,0,1,0,1,1909,12,13,0,0,0,0,0,1,0
15715,39332,1,0,1,0,0,1999,6,10,0,0,0,0,1,0,0
15716,39333,1,0,1,0,0,1998,12,30,0,0,0,0,1,0,0
15717,39334,1,0,0,1,1,1955,8,9,0,0,0,0,1,0,0
15718,39335,1,0,1,0,1,2017,4,14,0,0,0,0,1,0,0
15719,39337,1,0,0,1,1,2003,1,7,0,0,0,0,1,0,0
15720,39342,1,0,0,1,0,2015,3,20,0,0,0,0,1,0,0
15721,39347,1,0,0,1,1,1987,8,5,0,0,0,0,1,0,0
15722,39348,1,0,1,0,1,1997,9,3,0,0,0,0,1,0,0
15723,39352,1,0,1,0,1,2013,9,13,0,0,0,0,1,0,0
15724,39353,1,0,1,0,1,2017,1,7,0,0,0,0,1,0,0
15725,39361,1,0,1,0,0,1963,2,15,0,0,0,0,1,0,0
15726,39362,1,0,1,0,1,2007,10,19,0,0,0,0,1,0,0
15727,39363,1,0,1,0,1,2009,12,17,0,0,0,0,1,0,0
15728,39364,1,0,1,0,1,2017,3,2,0,0,0,0,1,0,0
15729,39367,1,0,1,0,1,2008,1,1,0,0,0,0,1,0,0
15730,39368,1,0,1,0,1,1983,6,17,0,0,0,0,1,0,0
15731,39369,1,0,1,0,1,1969,1,5,0,0,0,0,1,0,0
15732,39371,1,0,1,0,1,2015,4,18,0,0,0,0,1,0,0
15733,39374,1,0,1,0,0,2015,8,1,0,0,0,0,1,0,0
15734,39375,1,0,1,0,0,1921,4,26,0,0,0,0,1,0,0
15735,39376,1,0,1,0,0,1925,9,4,0,0,0,0,1,0,0
15736,39377,1,0,1,0,1,2015,1,14,0,0,0,0,1,0,0
15737,39383,1,0,1,0,1,1995,10,27,0,0,0,0,1,0,0
15738,39386,1,0,1,0,1,1996,2,2,0,0,0,0,1,0,0
15739,39387,1,0,1,0,1,2016,6,16,0,0,0,0,1,0,0
15740,39388,1,0,1,0,1,1996,1,26,0,0,0,0,1,0,0
15741,39389,1,0,1,0,1,2014,5,12,0,0,0,0,1,0,0
15742,39392,1,0,1,0,1,1996,2,23,0,0,0,0,1,0,0
15743,39397,1,0,1,0,1,1995,9,15,0,0,0,0,1,0,0
15744,39398,1,0,1,0,1,1995,1,12,0,0,0,0,1,0,0
15745,39400,1,0,1,0,0,1992,4,16,0,0,0,0,1,0,0
15746,39401,1,0,0,1,1,1994,11,18,0,0,0,0,1,0,0
15747,39403,1,0,1,0,1,1994,9,3,0,0,0,0,1,0,0
15748,39404,1,0,1,0,1,1995,5,26,0,0,0,0,1,0,0
15749,39406,1,0,1,0,1,1993,8,10,0,0,0,0,1,0,0
15750,39410,1,0,1,0,1,1993,1,1,0,0,0,0,1,0,0
15751,39411,1,0,1,0,0,1993,1,12,0,0,0,0,1,0,0
15752,39412,1,0,1,0,0,1996,2,29,0,0,0,0,1,0,0
15753,39413,1,0,1,0,1,1996,3,15,0,0,0,0,1,0,0
15754,39415,1,0,1,0,1,1985,11,22,0,0,0,0,1,0,0
15755,39416,1,0,1,0,1,1996,2,5,0,0,0,0,1,0,0
15756,39418,1,0,1,0,1,1996,10,7,0,0,0,0,1,0,0
15757,39420,1,0,1,0,1,1996,5,7,0,0,0,0,1,0,0
15758,39422,1,0,1,0,1,1996,8,11,0,0,0,0,1,0,0
15759,39425,1,0,1,0,1,1939,1,1,0,0,0,0,1,0,0
15760,39429,1,0,0,1,1,1992,5,3,0,0,0,0,1,0,0
15761,39431,1,0,1,0,1,1996,11,10,0,0,0,0,1,0,0
15762,39432,1,0,1,0,1,1996,9,27,0,0,0,0,1,0,0
15763,39433,1,0,1,0,1,1996,3,1,0,0,0,0,1,0,0
15764,39434,1,0,1,0,1,1996,12,10,0,0,0,0,1,0,0
15765,39438,1,0,1,0,1,1946,9,26,0,0,0,0,1,0,0
15766,39443,1,0,0,1,1,1984,5,31,0,0,0,0,1,0,0
15767,39444,1,0,0,1,1,1978,6,16,0,0,0,0,1,0,0
15768,39446,1,0,1,0,1,2016,3,3,0,0,0,0,1,0,0
15769,39447,1,0,1,0,0,2016,10,2,0,0,0,0,1,0,0
15770,39450,1,0,1,0,1,1996,2,15,0,0,0,0,1,0,0
15771,39452,1,0,1,0,1,1997,5,23,0,0,0,0,1,0,0
15772,39455,1,0,1,0,1,1997,7,11,0,0,0,0,1,0,0
15773,39458,1,0,1,0,1,1996,11,14,0,0,0,0,1,0,0
15774,39460,1,0,1,0,1,1998,8,13,0,0,0,0,1,0,0
15775,39462,1,0,1,0,0,1995,5,5,0,0,0,0,1,0,0
15776,39468,1,0,1,0,1,1998,10,4,0,0,0,0,1,0,0
15777,39470,1,0,1,0,1,1986,7,30,0,0,0,0,1,0,0
15778,39471,1,0,0,1,1,1977,6,24,0,0,0,0,1,0,0
15779,39475,1,0,0,1,1,1982,9,7,0,0,0,0,1,0,0
15780,39477,1,0,1,0,1,1998,7,31,0,0,0,0,1,0,0
15781,39480,1,0,1,0,1,1931,10,12,0,0,0,0,1,0,0
15782,39481,1,0,1,0,0,2016,8,26,0,0,0,0,1,0,0
15783,39482,1,0,1,0,0,2016,3,31,0,0,0,0,1,0,0
15784,39483,1,0,1,0,1,1998,5,18,0,0,0,0,1,0,0
15785,39485,1,0,0,1,0,1962,11,8,0,0,0,0,1,0,0
15786,39486,1,0,0,1,1,1976,8,9,0,0,0,0,1,0,0
15787,39487,1,0,1,0,1,1998,4,12,0,0,0,0,1,0,0
15788,39493,1,0,1,0,1,1999,1,15,0,0,0,0,1,0,0
15789,39496,1,0,1,0,0,2016,6,7,0,0,0,0,1,0,0
15790,39497,1,0,1,0,1,1997,1,1,0,0,0,0,1,0,0
15791,39499,1,0,1,0,1,1999,11,2,0,0,0,0,1,0,0
15792,39500,1,0,1,0,1,1999,2,26,0,0,0,0,1,0,0
15793,39503,1,0,1,0,1,1977,10,6,0,0,0,0,1,0,0
15794,39505,1,0,1,0,0,1998,9,16,0,0,0,0,1,0,0
15795,39507,1,0,0,1,1,1983,6,17,0,0,0,0,1,0,0
15796,39508,1,0,0,1,1,1943,5,10,0,0,0,0,1,0,0
15797,39513,1,0,1,0,1,1999,8,26,0,0,0,0,1,0,0
15798,39515,1,0,1,0,1,1999,9,17,0,0,0,0,1,0,0
15799,39516,1,0,1,0,1,1998,6,9,0,0,0,0,1,0,0
15800,39517,1,0,1,0,1,1999,9,27,0,0,0,0,1,0,0
15801,39525,1,0,1,0,1,1934,12,14,0,0,0,0,1,0,0
15802,39527,1,0,1,0,1,1988,8,26,0,0,0,0,1,0,0
15803,39529,1,0,1,0,1,1952,8,18,0,0,0,0,1,0,0
15804,39531,1,0,0,1,1,1992,2,14,0,0,0,0,1,0,0
15805,39532,1,0,1,0,0,1984,3,12,0,0,0,0,1,0,0
15806,39533,1,0,1,0,1,1992,2,21,0,0,0,0,1,0,0
15807,39534,1,0,1,0,1,2000,11,2,0,0,0,0,1,0,0
15808,39535,1,0,1,0,0,1997,1,1,0,0,0,0,1,0,0
15809,39541,1,0,1,0,1,1950,12,25,0,0,0,0,1,0,0
15810,39543,1,0,1,0,1,1967,10,18,0,0,0,0,1,0,0
15811,39551,1,0,1,0,1,1994,4,29,0,0,0,0,0,1,0
15812,39554,1,0,1,0,1,2011,1,30,0,0,0,0,1,0,0
15813,39558,1,0,0,1,1,1999,5,14,0,0,0,0,1,0,0
15814,39560,1,0,1,0,1,1983,1,6,0,0,0,0,1,0,0
15815,39561,1,0,0,1,1,1980,7,2,0,0,0,0,1,0,0
15816,39562,1,0,1,0,1,1964,11,11,0,0,0,0,1,0,0
15817,39563,1,0,1,0,1,2000,5,19,0,0,0,0,1,0,0
15818,39566,1,0,1,0,1,1942,5,31,0,0,0,0,1,0,0
15819,39567,1,0,1,0,1,2013,1,11,0,0,0,0,1,0,0
15820,39571,1,0,1,0,1,2000,6,28,0,0,0,0,1,0,0
15821,39576,1,0,0,1,1,2000,7,13,0,0,0,0,1,0,0
15822,39577,1,0,1,0,0,1999,8,17,0,0,0,0,1,0,0
15823,39578,1,0,1,0,1,1972,7,31,0,0,0,0,1,0,0
15824,39583,1,0,1,0,1,2016,7,24,0,0,0,0,1,0,0
15825,39588,1,0,1,0,1,2000,1,2,0,0,0,0,1,0,0
15826,39589,1,0,0,1,1,1988,12,23,0,0,0,0,1,0,0
15827,39590,1,0,1,0,0,1974,12,23,0,0,0,0,1,0,0
15828,39591,1,0,1,0,1,2000,6,10,0,0,0,0,1,0,0
15829,39597,1,0,1,0,1,2000,12,12,0,0,0,0,1,0,0
15830,39598,1,0,1,0,1,1987,12,18,0,0,0,0,1,0,0
15831,39599,1,0,1,0,1,1987,6,11,0,0,0,0,1,0,0
15832,39603,1,0,1,0,0,2000,5,18,0,0,0,0,1,0,0
15833,39604,1,0,1,0,1,2001,2,16,0,0,0,0,1,0,0
15834,39605,1,0,0,1,1,1954,6,16,0,0,0,0,1,0,0
15835,39606,1,0,1,0,1,1995,12,27,0,0,0,0,1,0,0
15836,39608,1,0,1,0,1,2001,6,6,0,0,0,0,0,0,1
15837,39610,1,0,1,0,0,1979,5,23,0,0,0,0,1,0,0
15838,39611,1,0,1,0,1,1991,10,18,0,0,0,0,1,0,0
15839,39612,1,0,1,0,0,1999,12,5,0,0,0,0,1,0,0
